# Starting up: N=10000 dt=2.000000e-03 pad=2.000000e+00 L=1.000000e+00
time	PV	NkT	PV/NkT	Energy
3.704400e+01 1.304757e-02 2.962520e+01 4.404214e-04 0.000000e+00
3.804400e+01 0.000000e+00 2.908980e+01 0.000000e+00 0.000000e+00
3.904400e+01 1.246938e-02 2.852370e+01 4.371587e-04 0.000000e+00
4.004400e+01 0.000000e+00 2.800257e+01 0.000000e+00 0.000000e+00
4.104400e+01 9.431768e-03 2.743218e+01 3.438213e-04 0.000000e+00
4.204400e+01 0.000000e+00 2.692814e+01 0.000000e+00 0.000000e+00
4.304400e+01 0.000000e+00 2.647667e+01 0.000000e+00 0.000000e+00
4.404400e+01 0.000000e+00 2.594300e+01 0.000000e+00 0.000000e+00
4.504400e+01 0.000000e+00 2.547054e+01 0.000000e+00 0.000000e+00
4.604400e+01 0.000000e+00 2.497283e+01 0.000000e+00 0.000000e+00
4.704400e+01 0.000000e+00 2.455533e+01 0.000000e+00 0.000000e+00
4.804400e+01 0.000000e+00 2.417316e+01 0.000000e+00 0.000000e+00
4.904400e+01 0.000000e+00 2.379919e+01 0.000000e+00 0.000000e+00
5.004400e+01 0.000000e+00 2.342654e+01 0.000000e+00 0.000000e+00
5.104400e+01 0.000000e+00 2.301300e+01 0.000000e+00 0.000000e+00
5.204400e+01 0.000000e+00 2.261377e+01 0.000000e+00 0.000000e+00
5.304400e+01 3.640406e-03 2.223540e+01 1.637212e-04 0.000000e+00
5.404400e+01 0.000000e+00 2.189343e+01 0.000000e+00 0.000000e+00
5.504400e+01 7.685630e-03 2.155030e+01 3.566369e-04 0.000000e+00
5.604400e+01 0.000000e+00 2.123861e+01 0.000000e+00 0.000000e+00
5.704400e+01 0.000000e+00 2.091684e+01 0.000000e+00 0.000000e+00
5.804400e+01 0.000000e+00 2.061183e+01 0.000000e+00 0.000000e+00
5.904400e+01 0.000000e+00 2.032785e+01 0.000000e+00 0.000000e+00
6.004400e+01 0.000000e+00 2.001748e+01 0.000000e+00 0.000000e+00
6.104400e+01 0.000000e+00 1.969264e+01 0.000000e+00 0.000000e+00
6.204400e+01 9.617844e-03 1.938776e+01 4.960782e-04 0.000000e+00
6.304400e+01 0.000000e+00 1.909669e+01 0.000000e+00 0.000000e+00
6.404400e+01 0.000000e+00 1.880782e+01 0.000000e+00 0.000000e+00
6.504600e+01 0.000000e+00 1.856801e+01 0.000000e+00 0.000000e+00
6.604800e+01 0.000000e+00 1.829634e+01 0.000000e+00 0.000000e+00
6.705000e+01 4.979923e-03 1.803736e+01 2.760894e-04 0.000000e+00
6.805200e+01 6.262233e-03 1.778006e+01 3.522054e-04 0.000000e+00
6.905400e+01 0.000000e+00 1.752960e+01 0.000000e+00 0.000000e+00
7.005600e+01 0.000000e+00 1.728279e+01 0.000000e+00 0.000000e+00
7.105800e+01 0.000000e+00 1.703499e+01 0.000000e+00 0.000000e+00
7.206000e+01 0.000000e+00 1.680250e+01 0.000000e+00 0.000000e+00
7.306200e+01 0.000000e+00 1.657277e+01 0.000000e+00 0.000000e+00
7.406400e+01 0.000000e+00 1.636061e+01 0.000000e+00 0.000000e+00
7.506600e+01 6.294210e-03 1.613584e+01 3.900763e-04 0.000000e+00
7.606800e+01 0.000000e+00 1.592988e+01 0.000000e+00 0.000000e+00
7.707000e+01 0.000000e+00 1.571958e+01 0.000000e+00 0.000000e+00
7.807200e+01 0.000000e+00 1.552226e+01 0.000000e+00 0.000000e+00
7.907400e+01 0.000000e+00 1.533294e+01 0.000000e+00 0.000000e+00
8.007600e+01 0.000000e+00 1.514274e+01 0.000000e+00 0.000000e+00
8.107800e+01 0.000000e+00 1.495764e+01 0.000000e+00 0.000000e+00
8.208000e+01 0.000000e+00 1.477319e+01 0.000000e+00 0.000000e+00
8.308200e+01 0.000000e+00 1.459366e+01 0.000000e+00 0.000000e+00
8.408400e+01 0.000000e+00 1.441808e+01 0.000000e+00 0.000000e+00
8.508600e+01 0.000000e+00 1.425356e+01 0.000000e+00 0.000000e+00
8.608800e+01 0.000000e+00 1.409495e+01 0.000000e+00 0.000000e+00
8.709000e+01 0.000000e+00 1.393519e+01 0.000000e+00 0.000000e+00
8.809200e+01 0.000000e+00 1.378840e+01 0.000000e+00 0.000000e+00
8.909400e+01 0.000000e+00 1.362939e+01 0.000000e+00 0.000000e+00
9.009600e+01 0.000000e+00 1.347523e+01 0.000000e+00 0.000000e+00
9.109800e+01 0.000000e+00 1.333255e+01 0.000000e+00 0.000000e+00
9.210000e+01 0.000000e+00 1.317937e+01 0.000000e+00 0.000000e+00
9.310200e+01 0.000000e+00 1.303069e+01 0.000000e+00 0.000000e+00
9.410400e+01 0.000000e+00 1.290701e+01 0.000000e+00 0.000000e+00
9.510600e+01 0.000000e+00 1.276814e+01 0.000000e+00 0.000000e+00
9.610800e+01 0.000000e+00 1.262973e+01 0.000000e+00 0.000000e+00
9.711000e+01 0.000000e+00 1.250699e+01 0.000000e+00 0.000000e+00
9.811200e+01 0.000000e+00 1.237841e+01 0.000000e+00 0.000000e+00
9.911400e+01 3.661647e-03 1.224688e+01 2.989860e-04 0.000000e+00
1.001160e+02 0.000000e+00 1.211981e+01 0.000000e+00 0.000000e+00
1.011180e+02 0.000000e+00 1.200550e+01 0.000000e+00 0.000000e+00
1.021200e+02 0.000000e+00 1.188511e+01 0.000000e+00 0.000000e+00
1.031220e+02 0.000000e+00 1.176712e+01 0.000000e+00 0.000000e+00
1.041240e+02 0.000000e+00 1.165914e+01 0.000000e+00 0.000000e+00
1.051260e+02 0.000000e+00 1.154569e+01 0.000000e+00 0.000000e+00
1.061280e+02 0.000000e+00 1.143719e+01 0.000000e+00 0.000000e+00
1.071300e+02 0.000000e+00 1.133115e+01 0.000000e+00 0.000000e+00
1.081320e+02 0.000000e+00 1.122428e+01 0.000000e+00 0.000000e+00
1.091340e+02 0.000000e+00 1.112145e+01 0.000000e+00 0.000000e+00
1.101360e+02 5.145720e-03 1.103010e+01 4.665161e-04 0.000000e+00
1.111380e+02 0.000000e+00 1.092778e+01 0.000000e+00 0.000000e+00
1.121400e+02 0.000000e+00 1.082419e+01 0.000000e+00 0.000000e+00
1.131420e+02 0.000000e+00 1.072690e+01 0.000000e+00 0.000000e+00
1.141440e+02 2.218452e-03 1.063558e+01 2.085877e-04 0.000000e+00
1.151460e+02 0.000000e+00 1.054700e+01 0.000000e+00 0.000000e+00
1.161480e+02 0.000000e+00 1.045380e+01 0.000000e+00 0.000000e+00
1.171500e+02 0.000000e+00 1.036376e+01 0.000000e+00 0.000000e+00
1.181520e+02 0.000000e+00 1.027584e+01 0.000000e+00 0.000000e+00
1.191540e+02 0.000000e+00 1.018862e+01 0.000000e+00 0.000000e+00
1.201560e+02 0.000000e+00 1.010748e+01 0.000000e+00 0.000000e+00
1.211580e+02 0.000000e+00 1.002736e+01 0.000000e+00 0.000000e+00
1.221600e+02 0.000000e+00 9.940654e+00 0.000000e+00 0.000000e+00
1.231620e+02 0.000000e+00 9.860531e+00 0.000000e+00 0.000000e+00
1.241640e+02 3.160824e-03 9.775955e+00 3.233263e-04 0.000000e+00
1.251660e+02 0.000000e+00 9.705614e+00 0.000000e+00 0.000000e+00
1.261680e+02 0.000000e+00 9.626016e+00 0.000000e+00 0.000000e+00
1.271700e+02 0.000000e+00 9.548795e+00 0.000000e+00 0.000000e+00
1.281720e+02 0.000000e+00 9.475938e+00 0.000000e+00 0.000000e+00
1.291720e+02 0.000000e+00 9.382580e+00 0.000000e+00 0.000000e+00
1.301720e+02 0.000000e+00 9.309856e+00 0.000000e+00 0.000000e+00
1.311720e+02 0.000000e+00 9.246336e+00 0.000000e+00 0.000000e+00
1.321720e+02 0.000000e+00 9.178392e+00 0.000000e+00 0.000000e+00
1.331720e+02 0.000000e+00 9.106016e+00 0.000000e+00 0.000000e+00
1.341720e+02 0.000000e+00 9.037833e+00 0.000000e+00 0.000000e+00
1.351720e+02 0.000000e+00 8.972306e+00 0.000000e+00 0.000000e+00
1.361720e+02 0.000000e+00 8.905954e+00 0.000000e+00 0.000000e+00
1.371720e+02 0.000000e+00 8.838889e+00 0.000000e+00 0.000000e+00
1.381720e+02 0.000000e+00 8.777165e+00 0.000000e+00 0.000000e+00
1.391720e+02 0.000000e+00 8.709541e+00 0.000000e+00 0.000000e+00
1.401720e+02 0.000000e+00 8.648328e+00 0.000000e+00 0.000000e+00
1.411720e+02 0.000000e+00 8.587325e+00 0.000000e+00 0.000000e+00
1.421720e+02 0.000000e+00 8.531465e+00 0.000000e+00 0.000000e+00
1.431720e+02 0.000000e+00 8.469460e+00 0.000000e+00 0.000000e+00
1.441720e+02 0.000000e+00 8.410259e+00 0.000000e+00 0.000000e+00
1.451720e+02 0.000000e+00 8.349707e+00 0.000000e+00 0.000000e+00
1.461720e+02 0.000000e+00 8.290986e+00 0.000000e+00 0.000000e+00
1.471720e+02 0.000000e+00 8.234417e+00 0.000000e+00 0.000000e+00
1.481720e+02 0.000000e+00 8.181011e+00 0.000000e+00 0.000000e+00
1.491720e+02 0.000000e+00 8.125447e+00 0.000000e+00 0.000000e+00
1.501720e+02 0.000000e+00 8.072598e+00 0.000000e+00 0.000000e+00
1.511720e+02 0.000000e+00 8.018907e+00 0.000000e+00 0.000000e+00
1.521720e+02 0.000000e+00 7.965116e+00 0.000000e+00 0.000000e+00
1.531720e+02 2.576133e-03 7.914769e+00 3.254842e-04 0.000000e+00
1.541720e+02 0.000000e+00 7.864220e+00 0.000000e+00 0.000000e+00
1.551720e+02 2.834020e-03 7.810313e+00 3.628562e-04 0.000000e+00
1.561720e+02 0.000000e+00 7.763538e+00 0.000000e+00 0.000000e+00
1.571720e+02 0.000000e+00 7.714021e+00 0.000000e+00 0.000000e+00
1.581720e+02 0.000000e+00 7.666109e+00 0.000000e+00 0.000000e+00
1.591720e+02 0.000000e+00 7.617092e+00 0.000000e+00 0.000000e+00
1.601720e+02 0.000000e+00 7.571000e+00 0.000000e+00 0.000000e+00
1.611720e+02 0.000000e+00 7.524617e+00 0.000000e+00 0.000000e+00
1.621720e+02 8.878930e-04 7.476750e+00 1.187539e-04 0.000000e+00
1.631720e+02 0.000000e+00 7.432215e+00 0.000000e+00 0.000000e+00
1.641720e+02 0.000000e+00 7.387336e+00 0.000000e+00 0.000000e+00
1.651720e+02 0.000000e+00 7.345715e+00 0.000000e+00 0.000000e+00
1.661720e+02 0.000000e+00 7.299713e+00 0.000000e+00 0.000000e+00
1.671720e+02 0.000000e+00 7.256841e+00 0.000000e+00 0.000000e+00
1.681720e+02 0.000000e+00 7.216181e+00 0.000000e+00 0.000000e+00
1.691720e+02 0.000000e+00 7.171559e+00 0.000000e+00 0.000000e+00
1.701720e+02 0.000000e+00 7.131322e+00 0.000000e+00 0.000000e+00
1.711720e+02 0.000000e+00 7.090684e+00 0.000000e+00 0.000000e+00
1.721720e+02 0.000000e+00 7.051800e+00 0.000000e+00 0.000000e+00
1.731720e+02 0.000000e+00 7.010440e+00 0.000000e+00 0.000000e+00
1.741720e+02 0.000000e+00 6.969401e+00 0.000000e+00 0.000000e+00
1.751720e+02 0.000000e+00 6.930032e+00 0.000000e+00 0.000000e+00
1.761720e+02 0.000000e+00 6.891929e+00 0.000000e+00 0.000000e+00
1.771720e+02 0.000000e+00 6.851429e+00 0.000000e+00 0.000000e+00
1.781720e+02 0.000000e+00 6.817035e+00 0.000000e+00 0.000000e+00
1.791720e+02 0.000000e+00 6.783736e+00 0.000000e+00 0.000000e+00
1.801720e+02 0.000000e+00 6.744352e+00 0.000000e+00 0.000000e+00
1.811720e+02 0.000000e+00 6.704570e+00 0.000000e+00 0.000000e+00
1.821720e+02 0.000000e+00 6.670515e+00 0.000000e+00 0.000000e+00
1.831720e+02 0.000000e+00 6.634748e+00 0.000000e+00 0.000000e+00
1.841720e+02 0.000000e+00 6.599596e+00 0.000000e+00 0.000000e+00
1.851720e+02 0.000000e+00 6.565439e+00 0.000000e+00 0.000000e+00
1.861720e+02 0.000000e+00 6.529041e+00 0.000000e+00 0.000000e+00
1.871720e+02 0.000000e+00 6.496843e+00 0.000000e+00 0.000000e+00
1.881720e+02 0.000000e+00 6.462551e+00 0.000000e+00 0.000000e+00
1.891720e+02 0.000000e+00 6.427162e+00 0.000000e+00 0.000000e+00
1.901720e+02 0.000000e+00 6.395463e+00 0.000000e+00 0.000000e+00
1.911720e+02 1.596243e-03 6.361407e+00 2.509261e-04 0.000000e+00
1.921720e+02 0.000000e+00 6.328268e+00 0.000000e+00 0.000000e+00
1.931720e+02 7.018326e-04 6.297138e+00 1.114526e-04 0.000000e+00
1.941720e+02 0.000000e+00 6.266864e+00 0.000000e+00 0.000000e+00
1.951720e+02 0.000000e+00 6.235096e+00 0.000000e+00 0.000000e+00
1.961720e+02 0.000000e+00 6.204417e+00 0.000000e+00 0.000000e+00
1.971720e+02 0.000000e+00 6.173189e+00 0.000000e+00 0.000000e+00
1.981720e+02 0.000000e+00 6.142653e+00 0.000000e+00 0.000000e+00
1.991720e+02 0.000000e+00 6.113914e+00 0.000000e+00 0.000000e+00
2.001720e+02 0.000000e+00 6.084865e+00 0.000000e+00 0.000000e+00
2.011720e+02 2.654972e-03 6.054285e+00 4.385278e-04 0.000000e+00
2.021720e+02 0.000000e+00 6.025589e+00 0.000000e+00 0.000000e+00
2.031720e+02 0.000000e+00 5.997635e+00 0.000000e+00 0.000000e+00
2.041720e+02 0.000000e+00 5.967819e+00 0.000000e+00 0.000000e+00
2.051720e+02 0.000000e+00 5.941351e+00 0.000000e+00 0.000000e+00
2.061720e+02 0.000000e+00 5.917108e+00 0.000000e+00 0.000000e+00
2.071720e+02 0.000000e+00 5.888413e+00 0.000000e+00 0.000000e+00
2.081720e+02 0.000000e+00 5.863936e+00 0.000000e+00 0.000000e+00
2.091720e+02 0.000000e+00 5.837458e+00 0.000000e+00 0.000000e+00
2.101720e+02 0.000000e+00 5.811698e+00 0.000000e+00 0.000000e+00
2.111720e+02 0.000000e+00 5.787908e+00 0.000000e+00 0.000000e+00
2.121720e+02 0.000000e+00 5.761932e+00 0.000000e+00 0.000000e+00
2.131720e+02 0.000000e+00 5.734955e+00 0.000000e+00 0.000000e+00
2.141720e+02 0.000000e+00 5.707182e+00 0.000000e+00 0.000000e+00
2.151720e+02 0.000000e+00 5.683407e+00 0.000000e+00 0.000000e+00
2.161720e+02 0.000000e+00 5.657386e+00 0.000000e+00 0.000000e+00
2.171720e+02 0.000000e+00 5.633295e+00 0.000000e+00 0.000000e+00
2.181720e+02 0.000000e+00 5.607921e+00 0.000000e+00 0.000000e+00
2.191720e+02 0.000000e+00 5.582418e+00 0.000000e+00 0.000000e+00
2.201720e+02 0.000000e+00 5.555632e+00 0.000000e+00 0.000000e+00
2.211720e+02 0.000000e+00 5.530623e+00 0.000000e+00 0.000000e+00
2.221720e+02 0.000000e+00 5.507295e+00 0.000000e+00 0.000000e+00
2.231720e+02 0.000000e+00 5.484999e+00 0.000000e+00 0.000000e+00
2.241720e+02 0.000000e+00 5.462824e+00 0.000000e+00 0.000000e+00
2.251720e+02 0.000000e+00 5.439513e+00 0.000000e+00 0.000000e+00
2.261720e+02 0.000000e+00 5.415712e+00 0.000000e+00 0.000000e+00
2.271720e+02 0.000000e+00 5.395277e+00 0.000000e+00 0.000000e+00
2.281720e+02 0.000000e+00 5.372468e+00 0.000000e+00 0.000000e+00
2.291720e+02 0.000000e+00 5.348918e+00 0.000000e+00 0.000000e+00
2.301720e+02 0.000000e+00 5.325612e+00 0.000000e+00 0.000000e+00
2.311720e+02 0.000000e+00 5.303763e+00 0.000000e+00 0.000000e+00
2.321720e+02 0.000000e+00 5.281721e+00 0.000000e+00 0.000000e+00
2.331720e+02 0.000000e+00 5.258598e+00 0.000000e+00 0.000000e+00
2.341720e+02 0.000000e+00 5.237108e+00 0.000000e+00 0.000000e+00
2.351720e+02 0.000000e+00 5.216806e+00 0.000000e+00 0.000000e+00
2.361720e+02 0.000000e+00 5.194311e+00 0.000000e+00 0.000000e+00
2.371720e+02 0.000000e+00 5.175102e+00 0.000000e+00 0.000000e+00
2.381720e+02 0.000000e+00 5.153189e+00 0.000000e+00 0.000000e+00
2.391720e+02 0.000000e+00 5.131492e+00 0.000000e+00 0.000000e+00
2.401720e+02 0.000000e+00 5.110801e+00 0.000000e+00 0.000000e+00
2.411720e+02 0.000000e+00 5.091257e+00 0.000000e+00 0.000000e+00
2.421720e+02 0.000000e+00 5.070628e+00 0.000000e+00 0.000000e+00
2.431720e+02 0.000000e+00 5.050504e+00 0.000000e+00 0.000000e+00
2.441720e+02 0.000000e+00 5.030177e+00 0.000000e+00 0.000000e+00
2.451720e+02 0.000000e+00 5.011411e+00 0.000000e+00 0.000000e+00
2.461720e+02 0.000000e+00 4.989788e+00 0.000000e+00 0.000000e+00
2.471720e+02 0.000000e+00 4.971698e+00 0.000000e+00 0.000000e+00
2.481720e+02 0.000000e+00 4.952338e+00 0.000000e+00 0.000000e+00
2.491720e+02 0.000000e+00 4.932318e+00 0.000000e+00 0.000000e+00
2.501720e+02 0.000000e+00 4.914791e+00 0.000000e+00 0.000000e+00
2.511720e+02 0.000000e+00 4.894703e+00 0.000000e+00 0.000000e+00
2.521720e+02 0.000000e+00 4.876279e+00 0.000000e+00 0.000000e+00
2.531720e+02 0.000000e+00 4.856368e+00 0.000000e+00 0.000000e+00
2.541720e+02 0.000000e+00 4.837968e+00 0.000000e+00 0.000000e+00
2.551720e+02 0.000000e+00 4.819458e+00 0.000000e+00 0.000000e+00
2.561720e+02 0.000000e+00 4.802767e+00 0.000000e+00 0.000000e+00
2.571720e+02 0.000000e+00 4.785490e+00 0.000000e+00 0.000000e+00
2.581720e+02 0.000000e+00 4.768554e+00 0.000000e+00 0.000000e+00
2.591720e+02 1.284567e-03 4.751719e+00 2.703373e-04 0.000000e+00
2.601720e+02 0.000000e+00 4.733945e+00 0.000000e+00 0.000000e+00
2.611720e+02 0.000000e+00 4.714617e+00 0.000000e+00 0.000000e+00
2.621720e+02 0.000000e+00 4.699041e+00 0.000000e+00 0.000000e+00
2.631720e+02 0.000000e+00 4.682353e+00 0.000000e+00 0.000000e+00
2.641720e+02 0.000000e+00 4.664042e+00 0.000000e+00 0.000000e+00
2.651720e+02 0.000000e+00 4.646488e+00 0.000000e+00 0.000000e+00
2.661720e+02 0.000000e+00 4.631380e+00 0.000000e+00 0.000000e+00
2.671720e+02 0.000000e+00 4.614235e+00 0.000000e+00 0.000000e+00
2.681720e+02 0.000000e+00 4.597405e+00 0.000000e+00 0.000000e+00
2.691720e+02 0.000000e+00 4.582076e+00 0.000000e+00 0.000000e+00
2.701720e+02 0.000000e+00 4.564937e+00 0.000000e+00 0.000000e+00
2.711720e+02 0.000000e+00 4.548828e+00 0.000000e+00 0.000000e+00
2.721720e+02 0.000000e+00 4.534111e+00 0.000000e+00 0.000000e+00
2.731720e+02 0.000000e+00 4.517850e+00 0.000000e+00 0.000000e+00
2.741720e+02 0.000000e+00 4.501410e+00 0.000000e+00 0.000000e+00
2.751720e+02 0.000000e+00 4.485475e+00 0.000000e+00 0.000000e+00
2.761720e+02 0.000000e+00 4.469386e+00 0.000000e+00 0.000000e+00
2.771720e+02 0.000000e+00 4.453336e+00 0.000000e+00 0.000000e+00
2.781720e+02 0.000000e+00 4.437969e+00 0.000000e+00 0.000000e+00
2.791720e+02 0.000000e+00 4.423600e+00 0.000000e+00 0.000000e+00
2.801720e+02 0.000000e+00 4.410504e+00 0.000000e+00 0.000000e+00
2.811720e+02 0.000000e+00 4.395560e+00 0.000000e+00 0.000000e+00
2.821720e+02 0.000000e+00 4.379005e+00 0.000000e+00 0.000000e+00
2.831720e+02 0.000000e+00 4.364846e+00 0.000000e+00 0.000000e+00
2.841720e+02 4.097646e-04 4.351546e+00 9.416529e-05 0.000000e+00
2.851720e+02 0.000000e+00 4.337042e+00 0.000000e+00 0.000000e+00
2.861720e+02 0.000000e+00 4.322150e+00 0.000000e+00 0.000000e+00
2.871720e+02 0.000000e+00 4.309343e+00 0.000000e+00 0.000000e+00
2.881720e+02 0.000000e+00 4.294741e+00 0.000000e+00 0.000000e+00
2.891720e+02 0.000000e+00 4.281349e+00 0.000000e+00 0.000000e+00
2.901720e+02 0.000000e+00 4.267476e+00 0.000000e+00 0.000000e+00
2.911720e+02 0.000000e+00 4.253054e+00 0.000000e+00 0.000000e+00
2.921720e+02 0.000000e+00 4.239952e+00 0.000000e+00 0.000000e+00
2.931720e+02 0.000000e+00 4.225562e+00 0.000000e+00 0.000000e+00
2.941720e+02 0.000000e+00 4.212764e+00 0.000000e+00 0.000000e+00
2.951720e+02 0.000000e+00 4.200025e+00 0.000000e+00 0.000000e+00
2.961720e+02 0.000000e+00 4.187711e+00 0.000000e+00 0.000000e+00
2.971720e+02 0.000000e+00 4.175770e+00 0.000000e+00 0.000000e+00
2.981720e+02 0.000000e+00 4.163149e+00 0.000000e+00 0.000000e+00
2.991720e+02 0.000000e+00 4.149489e+00 0.000000e+00 0.000000e+00
3.001720e+02 0.000000e+00 4.136411e+00 0.000000e+00 0.000000e+00
3.011720e+02 1.197364e-03 4.122621e+00 2.904377e-04 0.000000e+00
3.021720e+02 0.000000e+00 4.108118e+00 0.000000e+00 0.000000e+00
3.031720e+02 0.000000e+00 4.095521e+00 0.000000e+00 0.000000e+00
3.041720e+02 0.000000e+00 4.082241e+00 0.000000e+00 0.000000e+00
3.051720e+02 0.000000e+00 4.070663e+00 0.000000e+00 0.000000e+00
3.061720e+02 0.000000e+00 4.057283e+00 0.000000e+00 0.000000e+00
3.071720e+02 0.000000e+00 4.045214e+00 0.000000e+00 0.000000e+00
3.081720e+02 0.000000e+00 4.034204e+00 0.000000e+00 0.000000e+00
3.091720e+02 0.000000e+00 4.021608e+00 0.000000e+00 0.000000e+00
3.101720e+02 0.000000e+00 4.009888e+00 0.000000e+00 0.000000e+00
3.111720e+02 0.000000e+00 3.998248e+00 0.000000e+00 0.000000e+00
3.121720e+02 0.000000e+00 3.985602e+00 0.000000e+00 0.000000e+00
3.131720e+02 0.000000e+00 3.973317e+00 0.000000e+00 0.000000e+00
3.141720e+02 0.000000e+00 3.961792e+00 0.000000e+00 0.000000e+00
3.151720e+02 0.000000e+00 3.949427e+00 0.000000e+00 0.000000e+00
3.161720e+02 0.000000e+00 3.938601e+00 0.000000e+00 0.000000e+00
3.171720e+02 0.000000e+00 3.927922e+00 0.000000e+00 0.000000e+00
3.181720e+02 0.000000e+00 3.916552e+00 0.000000e+00 0.000000e+00
3.191720e+02 0.000000e+00 3.905680e+00 0.000000e+00 0.000000e+00
3.201720e+02 0.000000e+00 3.894673e+00 0.000000e+00 0.000000e+00
3.211720e+02 0.000000e+00 3.882955e+00 0.000000e+00 0.000000e+00
3.221720e+02 0.000000e+00 3.871099e+00 0.000000e+00 0.000000e+00
3.231720e+02 0.000000e+00 3.860612e+00 0.000000e+00 0.000000e+00
3.241720e+02 0.000000e+00 3.849682e+00 0.000000e+00 0.000000e+00
3.251720e+02 0.000000e+00 3.839772e+00 0.000000e+00 0.000000e+00
3.261720e+02 0.000000e+00 3.828287e+00 0.000000e+00 0.000000e+00
3.271720e+02 0.000000e+00 3.818939e+00 0.000000e+00 0.000000e+00
3.281720e+02 0.000000e+00 3.807105e+00 0.000000e+00 0.000000e+00
3.291720e+02 0.000000e+00 3.795358e+00 0.000000e+00 0.000000e+00
3.301720e+02 0.000000e+00 3.785769e+00 0.000000e+00 0.000000e+00
3.311720e+02 0.000000e+00 3.776049e+00 0.000000e+00 0.000000e+00
3.321720e+02 0.000000e+00 3.766295e+00 0.000000e+00 0.000000e+00
3.331720e+02 0.000000e+00 3.756636e+00 0.000000e+00 0.000000e+00
3.341720e+02 0.000000e+00 3.746082e+00 0.000000e+00 0.000000e+00
3.351720e+02 0.000000e+00 3.736742e+00 0.000000e+00 0.000000e+00
3.361720e+02 0.000000e+00 3.727296e+00 0.000000e+00 0.000000e+00
3.371720e+02 0.000000e+00 3.716930e+00 0.000000e+00 0.000000e+00
3.381720e+02 0.000000e+00 3.706810e+00 0.000000e+00 0.000000e+00
3.391720e+02 0.000000e+00 3.697783e+00 0.000000e+00 0.000000e+00
3.401720e+02 0.000000e+00 3.687492e+00 0.000000e+00 0.000000e+00
3.411720e+02 1.189119e-03 3.677576e+00 3.233431e-04 0.000000e+00
3.421720e+02 0.000000e+00 3.666576e+00 0.000000e+00 0.000000e+00
3.431720e+02 0.000000e+00 3.657951e+00 0.000000e+00 0.000000e+00
3.441720e+02 0.000000e+00 3.647283e+00 0.000000e+00 0.000000e+00
3.451720e+02 0.000000e+00 3.637796e+00 0.000000e+00 0.000000e+00
3.461720e+02 0.000000e+00 3.629256e+00 0.000000e+00 0.000000e+00
