# Starting up: N=10 dt=1.000000e-03 pad=2.000000e+00 L=1.000000e+00
time	PV	NkT	PV/NkT	Energy
1.170430e+02 5.806957e-01 5.282360e-01 1.099311e+00 0.000000e+00
1.180430e+02 5.597488e-01 5.282360e-01 1.059657e+00 0.000000e+00
1.190430e+02 5.675993e-01 5.282360e-01 1.074518e+00 0.000000e+00
1.200430e+02 5.577997e-01 5.282360e-01 1.055967e+00 0.000000e+00
1.210430e+02 6.404779e-01 5.282360e-01 1.212484e+00 0.000000e+00
1.220430e+02 2.055195e-01 5.284644e-01 3.888994e-01 0.000000e+00
1.230430e+02 7.208472e-01 5.282475e-01 1.364601e+00 0.000000e+00
1.240430e+02 5.299486e-01 5.282475e-01 1.003220e+00 0.000000e+00
1.250430e+02 3.992472e-01 5.282475e-01 7.557958e-01 0.000000e+00
1.260430e+02 8.638381e-01 5.282475e-01 1.635290e+00 0.000000e+00
1.270430e+02 1.670709e-01 5.282475e-01 3.162738e-01 0.000000e+00
1.280430e+02 7.598321e-01 5.282475e-01 1.438402e+00 0.000000e+00
1.290430e+02 3.584596e-01 5.282475e-01 6.785827e-01 0.000000e+00
1.300430e+02 2.940076e-01 5.282475e-01 5.565716e-01 0.000000e+00
1.310430e+02 9.999398e-01 5.282475e-01 1.892938e+00 0.000000e+00
1.320430e+02 3.224562e-01 5.282475e-01 6.104264e-01 0.000000e+00
1.330430e+02 4.489562e-01 5.282475e-01 8.498975e-01 0.000000e+00
1.340430e+02 7.523934e-01 5.282475e-01 1.424320e+00 0.000000e+00
1.350430e+02 3.218205e-01 5.282475e-01 6.092229e-01 0.000000e+00
1.360430e+02 7.444317e-01 5.282475e-01 1.409248e+00 0.000000e+00
1.370430e+02 2.758099e-01 5.282475e-01 5.221225e-01 0.000000e+00
1.380430e+02 7.805284e-01 5.282475e-01 1.477581e+00 0.000000e+00
1.390430e+02 4.028525e-01 5.282475e-01 7.626207e-01 0.000000e+00
1.400430e+02 3.555039e-01 5.282475e-01 6.729875e-01 0.000000e+00
1.410430e+02 5.680425e-01 5.282475e-01 1.075334e+00 0.000000e+00
1.420430e+02 7.593805e-01 5.282475e-01 1.437547e+00 0.000000e+00
1.430430e+02 5.122398e-01 5.282475e-01 9.696966e-01 0.000000e+00
1.440430e+02 3.254639e-01 5.282475e-01 6.161201e-01 0.000000e+00
1.450430e+02 7.379111e-01 5.282475e-01 1.396904e+00 0.000000e+00
1.460430e+02 3.020168e-01 5.282475e-01 5.717334e-01 0.000000e+00
1.470430e+02 5.620007e-01 5.282475e-01 1.063897e+00 0.000000e+00
1.480430e+02 7.075613e-01 5.282475e-01 1.339450e+00 0.000000e+00
1.490430e+02 6.843120e-01 5.282475e-01 1.295438e+00 0.000000e+00
1.500430e+02 4.143851e-01 5.282475e-01 7.844525e-01 0.000000e+00
1.510430e+02 4.377089e-01 5.282475e-01 8.286057e-01 0.000000e+00
1.520430e+02 3.055036e-01 5.282475e-01 5.783342e-01 0.000000e+00
1.530430e+02 5.645375e-01 5.282475e-01 1.068699e+00 0.000000e+00
1.540430e+02 7.545770e-01 5.282475e-01 1.428454e+00 0.000000e+00
1.550430e+02 4.067323e-01 5.282475e-01 7.699655e-01 0.000000e+00
1.560430e+02 7.546256e-01 5.282475e-01 1.428546e+00 0.000000e+00
1.570430e+02 2.238854e-01 5.282475e-01 4.238267e-01 0.000000e+00
1.580430e+02 6.566992e-01 5.282475e-01 1.243166e+00 0.000000e+00
1.590430e+02 5.372215e-01 5.282475e-01 1.016988e+00 0.000000e+00
1.600430e+02 5.599590e-01 5.282475e-01 1.060032e+00 0.000000e+00
1.610430e+02 5.244682e-01 5.282475e-01 9.928457e-01 0.000000e+00
1.620430e+02 2.347994e-01 5.282475e-01 4.444875e-01 0.000000e+00
1.630430e+02 6.457034e-01 5.282475e-01 1.222350e+00 0.000000e+00
1.640430e+02 6.701860e-01 5.282475e-01 1.268697e+00 0.000000e+00
1.650430e+02 6.865268e-01 5.282475e-01 1.299631e+00 0.000000e+00
1.660430e+02 2.914373e-01 5.282475e-01 5.517059e-01 0.000000e+00
1.670430e+02 8.740926e-01 5.282475e-01 1.654703e+00 0.000000e+00
1.680430e+02 2.122903e-01 5.282475e-01 4.018765e-01 0.000000e+00
1.690430e+02 3.256747e-01 5.282475e-01 6.165192e-01 0.000000e+00
1.700430e+02 5.974943e-01 5.282475e-01 1.131088e+00 0.000000e+00
1.710430e+02 8.458742e-01 5.282475e-01 1.601284e+00 0.000000e+00
1.720430e+02 5.749872e-01 5.282475e-01 1.088481e+00 0.000000e+00
1.730430e+02 2.305976e-01 5.282475e-01 4.365333e-01 0.000000e+00
1.740430e+02 6.265229e-01 5.282475e-01 1.186041e+00 0.000000e+00
1.750430e+02 4.878821e-01 5.282475e-01 9.235862e-01 0.000000e+00
1.760430e+02 6.494668e-01 5.282475e-01 1.229474e+00 0.000000e+00
1.770430e+02 3.993055e-01 5.282475e-01 7.559062e-01 0.000000e+00
1.780430e+02 5.246019e-01 5.285627e-01 9.925064e-01 0.000000e+00
1.790430e+02 8.053539e-01 5.282485e-01 1.524574e+00 0.000000e+00
1.800430e+02 3.154929e-01 5.282485e-01 5.972434e-01 0.000000e+00
1.810430e+02 6.540008e-01 5.282485e-01 1.238055e+00 0.000000e+00
1.820430e+02 4.442781e-01 5.282485e-01 8.410399e-01 0.000000e+00
1.830430e+02 4.073429e-01 5.282485e-01 7.711198e-01 0.000000e+00
1.840430e+02 6.294857e-01 5.286883e-01 1.190655e+00 0.000000e+00
1.850430e+02 4.356163e-01 5.282626e-01 8.246207e-01 0.000000e+00
1.860430e+02 5.929238e-01 5.282626e-01 1.122404e+00 0.000000e+00
1.870430e+02 4.478162e-01 5.282626e-01 8.477152e-01 0.000000e+00
1.880430e+02 5.350864e-01 5.282626e-01 1.012918e+00 0.000000e+00
1.890430e+02 8.078430e-01 5.282626e-01 1.529245e+00 0.000000e+00
1.900430e+02 3.353648e-01 5.282626e-01 6.348448e-01 0.000000e+00
1.910430e+02 2.305271e-01 5.282626e-01 4.363873e-01 0.000000e+00
1.920430e+02 7.023312e-01 5.282626e-01 1.329511e+00 0.000000e+00
1.930430e+02 6.103006e-01 5.282626e-01 1.155298e+00 0.000000e+00
1.940430e+02 6.421147e-01 5.282626e-01 1.215522e+00 0.000000e+00
1.950430e+02 3.781509e-01 5.282626e-01 7.158388e-01 0.000000e+00
1.960430e+02 5.172568e-01 5.282626e-01 9.791660e-01 0.000000e+00
1.970430e+02 7.009259e-01 5.282626e-01 1.326851e+00 0.000000e+00
1.980430e+02 3.335930e-01 5.282626e-01 6.314908e-01 0.000000e+00
1.990430e+02 6.308418e-01 5.282626e-01 1.194182e+00 0.000000e+00
2.000430e+02 4.360666e-01 5.282626e-01 8.254732e-01 0.000000e+00
2.010430e+02 7.931723e-01 5.282626e-01 1.501474e+00 0.000000e+00
2.020430e+02 3.787127e-01 5.282626e-01 7.169023e-01 0.000000e+00
2.030430e+02 2.459670e-01 5.282626e-01 4.656150e-01 0.000000e+00
2.040430e+02 8.367952e-01 5.282626e-01 1.584052e+00 0.000000e+00
2.050430e+02 3.970466e-01 5.282664e-01 7.516030e-01 0.000000e+00
2.060430e+02 6.446605e-01 5.286569e-01 1.219431e+00 0.000000e+00
2.070430e+02 5.887233e-01 5.282666e-01 1.114444e+00 0.000000e+00
2.080430e+02 4.731738e-01 5.282666e-01 8.957102e-01 0.000000e+00
2.090430e+02 5.031192e-01 5.282666e-01 9.523963e-01 0.000000e+00
2.100430e+02 4.771303e-01 5.282666e-01 9.031998e-01 0.000000e+00
2.110430e+02 6.986399e-01 5.282666e-01 1.322514e+00 0.000000e+00
2.120430e+02 2.775836e-01 5.282445e-01 5.254831e-01 0.000000e+00
2.130430e+02 5.207399e-01 5.282980e-01 9.856934e-01 0.000000e+00
2.140430e+02 6.345403e-01 5.282980e-01 1.201103e+00 0.000000e+00
2.150430e+02 4.661448e-01 5.282980e-01 8.823519e-01 0.000000e+00
2.160430e+02 6.345847e-01 5.282980e-01 1.201187e+00 0.000000e+00
2.170430e+02 4.183979e-01 5.282980e-01 7.919733e-01 0.000000e+00
2.180430e+02 7.672025e-01 5.282980e-01 1.452215e+00 0.000000e+00
2.190430e+02 4.098217e-01 5.282980e-01 7.757397e-01 0.000000e+00
2.200430e+02 4.768496e-01 5.282980e-01 9.026147e-01 0.000000e+00
2.210430e+02 3.844635e-01 5.282980e-01 7.277398e-01 0.000000e+00
2.220430e+02 6.493705e-01 5.282980e-01 1.229175e+00 0.000000e+00
2.230430e+02 6.251656e-01 5.282980e-01 1.183358e+00 0.000000e+00
2.240430e+02 5.012334e-01 5.282980e-01 9.487702e-01 0.000000e+00
2.250430e+02 4.305660e-01 5.282980e-01 8.150059e-01 0.000000e+00
2.260430e+02 5.193380e-01 5.282980e-01 9.830399e-01 0.000000e+00
2.270430e+02 5.272331e-01 5.282980e-01 9.979843e-01 0.000000e+00
2.280430e+02 6.397860e-01 5.282980e-01 1.211032e+00 0.000000e+00
2.290430e+02 3.932485e-01 5.282980e-01 7.443687e-01 0.000000e+00
2.300430e+02 6.274769e-01 5.282980e-01 1.187733e+00 0.000000e+00
2.310430e+02 6.023072e-01 5.282980e-01 1.140090e+00 0.000000e+00
2.320430e+02 4.929120e-01 5.282980e-01 9.330189e-01 0.000000e+00
2.330430e+02 2.138698e-01 5.282980e-01 4.048279e-01 0.000000e+00
2.340430e+02 9.609347e-01 5.282980e-01 1.818926e+00 0.000000e+00
2.350430e+02 3.863525e-01 5.282980e-01 7.313154e-01 0.000000e+00
2.360430e+02 4.607875e-01 5.282980e-01 8.722113e-01 0.000000e+00
2.370430e+02 8.352644e-01 5.282980e-01 1.581048e+00 0.000000e+00
2.380430e+02 8.889218e-02 5.283132e-01 1.682566e-01 0.000000e+00
2.390430e+02 5.527069e-01 5.282989e-01 1.046201e+00 0.000000e+00
2.400430e+02 6.862465e-01 5.282989e-01 1.298974e+00 0.000000e+00
2.410430e+02 3.518490e-01 5.282989e-01 6.660037e-01 0.000000e+00
2.420430e+02 1.042002e+00 5.282989e-01 1.972372e+00 0.000000e+00
2.430430e+02 2.476998e-01 5.282989e-01 4.688631e-01 0.000000e+00
2.440430e+02 3.306482e-01 5.283991e-01 6.257547e-01 0.000000e+00
2.450430e+02 6.622216e-01 5.284179e-01 1.253216e+00 0.000000e+00
2.460430e+02 4.593430e-01 5.283029e-01 8.694690e-01 0.000000e+00
2.470430e+02 7.782888e-01 5.283029e-01 1.473187e+00 0.000000e+00
2.480430e+02 3.875466e-01 5.283029e-01 7.335690e-01 0.000000e+00
2.490430e+02 3.222217e-01 5.283029e-01 6.099185e-01 0.000000e+00
2.500430e+02 6.010223e-01 5.283029e-01 1.137647e+00 0.000000e+00
2.510430e+02 6.067730e-01 5.283029e-01 1.148532e+00 0.000000e+00
2.520430e+02 5.982646e-01 5.283029e-01 1.132427e+00 0.000000e+00
2.530430e+02 5.536144e-01 5.283029e-01 1.047911e+00 0.000000e+00
2.540430e+02 2.360906e-01 5.283029e-01 4.468849e-01 0.000000e+00
2.550430e+02 8.803847e-01 5.290003e-01 1.664242e+00 0.000000e+00
2.560430e+02 2.928616e-01 5.283110e-01 5.543356e-01 0.000000e+00
2.570440e+02 7.211653e-01 5.288393e-01 1.363676e+00 0.000000e+00
2.580450e+02 4.078882e-01 5.288393e-01 7.712895e-01 0.000000e+00
2.590460e+02 3.376454e-01 5.288393e-01 6.384651e-01 0.000000e+00
2.600470e+02 9.383723e-01 5.289139e-01 1.774150e+00 0.000000e+00
2.610480e+02 7.395790e-02 5.288384e-01 1.398497e-01 0.000000e+00
2.620490e+02 8.378646e-01 5.288384e-01 1.584349e+00 0.000000e+00
2.630500e+02 5.236267e-01 5.288384e-01 9.901452e-01 0.000000e+00
2.640510e+02 2.976605e-01 5.288384e-01 5.628573e-01 0.000000e+00
2.650520e+02 9.880152e-01 5.288384e-01 1.868274e+00 0.000000e+00
2.660530e+02 2.144133e-01 5.288384e-01 4.054420e-01 0.000000e+00
2.670540e+02 3.002779e-01 5.288384e-01 5.678065e-01 0.000000e+00
2.680550e+02 8.190040e-01 5.288384e-01 1.548685e+00 0.000000e+00
2.690560e+02 3.763985e-01 5.288384e-01 7.117458e-01 0.000000e+00
2.700570e+02 7.506131e-01 5.288384e-01 1.419362e+00 0.000000e+00
2.710580e+02 4.822360e-01 5.288384e-01 9.118779e-01 0.000000e+00
2.720590e+02 3.870603e-01 5.288384e-01 7.319067e-01 0.000000e+00
2.730600e+02 6.490954e-01 5.288384e-01 1.227399e+00 0.000000e+00
2.740610e+02 4.715803e-01 5.288384e-01 8.917286e-01 0.000000e+00
2.750620e+02 6.510351e-01 5.288384e-01 1.231066e+00 0.000000e+00
2.760630e+02 4.998595e-01 5.288384e-01 9.452028e-01 0.000000e+00
2.770640e+02 4.752429e-01 5.288384e-01 8.986544e-01 0.000000e+00
2.780650e+02 4.696652e-01 5.288384e-01 8.881073e-01 0.000000e+00
2.790660e+02 6.223130e-01 5.288384e-01 1.176755e+00 0.000000e+00
2.800670e+02 4.415621e-01 5.288384e-01 8.349661e-01 0.000000e+00
2.810680e+02 5.418216e-01 5.288384e-01 1.024551e+00 0.000000e+00
2.820690e+02 6.774729e-01 5.288384e-01 1.281059e+00 0.000000e+00
2.830700e+02 3.115707e-01 5.288384e-01 5.891605e-01 0.000000e+00
2.840710e+02 5.278646e-01 5.288384e-01 9.981586e-01 0.000000e+00
2.850720e+02 6.280018e-01 5.291861e-01 1.186732e+00 0.000000e+00
2.860730e+02 8.096300e-01 5.288498e-01 1.530926e+00 0.000000e+00
2.870740e+02 7.451534e-02 5.290831e-01 1.408386e-01 0.000000e+00
2.880750e+02 5.504242e-01 5.288390e-01 1.040816e+00 0.000000e+00
2.890760e+02 7.392746e-01 5.288390e-01 1.397920e+00 0.000000e+00
2.900770e+02 3.281893e-01 5.288390e-01 6.205846e-01 0.000000e+00
2.910780e+02 9.611063e-01 5.288390e-01 1.817389e+00 0.000000e+00
2.920790e+02 1.000418e-01 5.288390e-01 1.891726e-01 0.000000e+00
2.930800e+02 6.825868e-01 5.288390e-01 1.290727e+00 0.000000e+00
2.940810e+02 4.453151e-01 5.288390e-01 8.420619e-01 0.000000e+00
2.950820e+02 6.824520e-01 5.289015e-01 1.290320e+00 0.000000e+00
2.960830e+02 3.911746e-01 5.288352e-01 7.396911e-01 0.000000e+00
2.970840e+02 8.146706e-01 5.288352e-01 1.540500e+00 0.000000e+00
2.980850e+02 2.180803e-01 5.288352e-01 4.123786e-01 0.000000e+00
2.990860e+02 4.603346e-01 5.288352e-01 8.704689e-01 0.000000e+00
3.000870e+02 5.075893e-01 5.288352e-01 9.598251e-01 0.000000e+00
3.010880e+02 7.269195e-01 5.288352e-01 1.374567e+00 0.000000e+00
3.020890e+02 4.920423e-01 5.288352e-01 9.304266e-01 0.000000e+00
3.030900e+02 6.407342e-01 5.288352e-01 1.211595e+00 0.000000e+00
3.040910e+02 3.182106e-01 5.288352e-01 6.017198e-01 0.000000e+00
3.050920e+02 7.228726e-01 5.288352e-01 1.366915e+00 0.000000e+00
3.060930e+02 6.632953e-01 5.288352e-01 1.254257e+00 0.000000e+00
3.070940e+02 5.885678e-02 5.288352e-01 1.112951e-01 0.000000e+00
3.080950e+02 8.119098e-01 5.288352e-01 1.535279e+00 0.000000e+00
3.090960e+02 5.847737e-01 5.288352e-01 1.105777e+00 0.000000e+00
3.100970e+02 6.779276e-01 5.288352e-01 1.281926e+00 0.000000e+00
3.110980e+02 2.395365e-01 5.288352e-01 4.529511e-01 0.000000e+00
3.120990e+02 5.520473e-01 5.288352e-01 1.043893e+00 0.000000e+00
3.131000e+02 2.575148e-01 5.288352e-01 4.869472e-01 0.000000e+00
3.141010e+02 8.068816e-01 5.288352e-01 1.525771e+00 0.000000e+00
3.151020e+02 7.563461e-01 5.288352e-01 1.430211e+00 0.000000e+00
3.161030e+02 3.021796e-01 5.288352e-01 5.714060e-01 0.000000e+00
3.171040e+02 4.148590e-01 5.288352e-01 7.844771e-01 0.000000e+00
3.181050e+02 4.928861e-01 5.288352e-01 9.320222e-01 0.000000e+00
3.191060e+02 6.547239e-01 5.288352e-01 1.238049e+00 0.000000e+00
3.201070e+02 7.042790e-01 5.288352e-01 1.331755e+00 0.000000e+00
3.211080e+02 4.146121e-01 5.288352e-01 7.840102e-01 0.000000e+00
3.221090e+02 2.886177e-01 5.288352e-01 5.457612e-01 0.000000e+00
3.231100e+02 8.743488e-01 5.288352e-01 1.653349e+00 0.000000e+00
3.241110e+02 3.412334e-01 5.288352e-01 6.452548e-01 0.000000e+00
3.251120e+02 7.271855e-01 5.288352e-01 1.375070e+00 0.000000e+00
3.261130e+02 2.144692e-01 5.288352e-01 4.055502e-01 0.000000e+00
3.271140e+02 7.951541e-01 5.288352e-01 1.503595e+00 0.000000e+00
3.281150e+02 3.900470e-01 5.292563e-01 7.369720e-01 0.000000e+00
3.291160e+02 5.776381e-01 5.288491e-01 1.092255e+00 0.000000e+00
3.301170e+02 3.795163e-01 5.288491e-01 7.176269e-01 0.000000e+00
3.311180e+02 7.237827e-01 5.288835e-01 1.368511e+00 0.000000e+00
3.321190e+02 6.790157e-01 5.288531e-01 1.283940e+00 0.000000e+00
3.331200e+02 1.238771e-01 5.288531e-01 2.342372e-01 0.000000e+00
3.341210e+02 8.944341e-01 5.288531e-01 1.691271e+00 0.000000e+00
3.351220e+02 2.247653e-01 5.288531e-01 4.250051e-01 0.000000e+00
3.361230e+02 7.518178e-01 5.288531e-01 1.421600e+00 0.000000e+00
3.371240e+02 6.322578e-01 5.288648e-01 1.195500e+00 0.000000e+00
3.381250e+02 3.375509e-01 5.288546e-01 6.382679e-01 0.000000e+00
3.391260e+02 4.473608e-01 5.288469e-01 8.459175e-01 0.000000e+00
3.401270e+02 4.406497e-01 5.288605e-01 8.332058e-01 0.000000e+00
3.411280e+02 9.020129e-01 5.288605e-01 1.705578e+00 0.000000e+00
3.421290e+02 2.876858e-01 5.288605e-01 5.439730e-01 0.000000e+00
3.431300e+02 6.944134e-01 5.288605e-01 1.313037e+00 0.000000e+00
3.441310e+02 1.893807e-01 5.289361e-01 3.580408e-01 0.000000e+00
3.451320e+02 6.110552e-01 5.289149e-01 1.155300e+00 0.000000e+00
3.461330e+02 8.214541e-01 5.288719e-01 1.553219e+00 0.000000e+00
